O*NET-SOC Code	Element ID	Element Name (SP)	Scale ID	Data Value
31-2022.00	2.C.10	Transporte	IM	1.33
31-2022.00	2.C.10	Transporte	LV	0.66
31-2022.00	2.C.2.a	Producción y procesamiento	IM	1.00
31-2022.00	2.C.2.a	Producción y procesamiento	LV	0.00
31-2022.00	2.C.2.b	Producción de alimentos	IM	1.00
31-2022.00	2.C.2.b	Producción de alimentos	LV	0.00
31-2022.00	2.C.3.a	Computadoras y electrónicos	IM	2.00
31-2022.00	2.C.3.a	Computadoras y electrónicos	LV	2.16
31-2022.00	2.C.3.b	Ingeniería y tecnología	IM	1.50
31-2022.00	2.C.3.b	Ingeniería y tecnología	LV	1.00
31-2022.00	2.C.3.c	Diseño	IM	1.00
31-2022.00	2.C.3.c	Diseño	LV	0.00
31-2022.00	2.C.3.d	Construcción	IM	1.00
31-2022.00	2.C.3.d	Construcción	LV	0.00
31-2022.00	2.C.3.e	Mecánica	IM	1.50
31-2022.00	2.C.3.e	Mecánica	LV	1.00
31-2022.00	2.C.4.a	Matemáticas	IM	2.33
31-2022.00	2.C.4.a	Matemáticas	LV	2.00
31-2022.00	2.C.4.b	Física	IM	1.66
31-2022.00	2.C.4.b	Física	LV	1.33
31-2022.00	2.C.4.c	Química	IM	1.00
31-2022.00	2.C.4.c	Química	LV	0.00
31-2022.00	2.C.4.d	Biología	IM	3.16
31-2022.00	2.C.4.d	Biología	LV	2.50
31-2022.00	2.C.4.e	Psicología	IM	3.16
31-2022.00	2.C.4.e	Psicología	LV	3.16
31-2022.00	2.C.4.f	Sociología y antropología	IM	1.16
31-2022.00	2.C.4.f	Sociología y antropología	LV	0.33
31-2022.00	2.C.4.g	Geografía	IM	1.00
31-2022.00	2.C.4.g	Geografía	LV	0.00
31-2022.00	2.C.5.a	Medicina y odontología	IM	2.83
31-2022.00	2.C.5.a	Medicina y odontología	LV	2.00
31-2022.00	2.C.5.b	Terapia y orientación	IM	4.66
31-2022.00	2.C.5.b	Terapia y orientación	LV	4.83
31-2022.00	2.C.6	Educación y entrenamiento	IM	3.50
31-2022.00	2.C.6	Educación y entrenamiento	LV	2.83
31-2022.00	2.C.7.a	Idioma inglés	IM	3.00
31-2022.00	2.C.7.a	Idioma inglés	LV	2.66
31-2022.00	2.C.7.b	Idioma extranjero	IM	1.00
31-2022.00	2.C.7.b	Idioma extranjero	LV	0.16
31-2022.00	2.C.7.c	Bellas artes	IM	1.00
31-2022.00	2.C.7.c	Bellas artes	LV	0.00
31-2022.00	2.C.7.d	Historia y arqueología	IM	1.00
31-2022.00	2.C.7.d	Historia y arqueología	LV	0.00
31-2022.00	2.C.7.e	Filosofía y teología	IM	1.00
31-2022.00	2.C.7.e	Filosofía y teología	LV	0.00
31-2022.00	2.C.8.a	Seguridad pública	IM	1.16
31-2022.00	2.C.8.a	Seguridad pública	LV	1.00
31-2022.00	2.C.8.b	Ley y gobierno	IM	1.50
31-2022.00	2.C.8.b	Ley y gobierno	LV	1.00
31-2022.00	2.C.9.a	Telecomunicaciones	IM	1.50
31-2022.00	2.C.9.a	Telecomunicaciones	LV	1.16
31-2022.00	2.C.9.b	Comunicaciones y medios de comunicación	IM	1.33
31-2022.00	2.C.9.b	Comunicaciones y medios de comunicación	LV	0.83
31-9091.00	2.C.1.a	Administración y dirección	IM	1.66
31-9091.00	2.C.1.a	Administración y dirección	LV	1.16
31-9091.00	2.C.1.b	De oficina	IM	3.33
31-9091.00	2.C.1.b	De oficina	LV	3.50
31-9091.00	2.C.1.c	Economía y contabilidad	IM	1.83
31-9091.00	2.C.1.c	Economía y contabilidad	LV	1.16
31-9091.00	2.C.1.d	Ventas y mercadotecnia	IM	1.00
31-9091.00	2.C.1.d	Ventas y mercadotecnia	LV	0.16
31-9091.00	2.C.1.e	Servicio personal al cliente	IM	2.50
31-9091.00	2.C.1.e	Servicio personal al cliente	LV	2.16
31-9091.00	2.C.1.f	Recursos humanos y de personal	IM	1.50
31-9091.00	2.C.1.f	Recursos humanos y de personal	LV	0.50
31-9091.00	2.C.10	Transporte	IM	1.16
31-9091.00	2.C.10	Transporte	LV	0.33
31-9091.00	2.C.2.a	Producción y procesamiento	IM	1.50
31-9091.00	2.C.2.a	Producción y procesamiento	LV	0.83
31-9091.00	2.C.2.b	Producción de alimentos	IM	1.00
31-9091.00	2.C.2.b	Producción de alimentos	LV	0.00
31-9091.00	2.C.3.a	Computadoras y electrónicos	IM	2.33
31-9091.00	2.C.3.a	Computadoras y electrónicos	LV	2.16
31-9091.00	2.C.3.b	Ingeniería y tecnología	IM	1.16
31-9091.00	2.C.3.b	Ingeniería y tecnología	LV	0.50
31-9091.00	2.C.3.c	Diseño	IM	1.00
31-9091.00	2.C.3.c	Diseño	LV	0.33
31-9091.00	2.C.3.d	Construcción	IM	1.00
31-9091.00	2.C.3.d	Construcción	LV	0.00
31-9091.00	2.C.3.e	Mecánica	IM	1.66
31-9091.00	2.C.3.e	Mecánica	LV	0.83
31-9091.00	2.C.4.a	Matemáticas	IM	2.50
31-9091.00	2.C.4.a	Matemáticas	LV	2.00
31-9091.00	2.C.4.b	Física	IM	1.16
31-9091.00	2.C.4.b	Física	LV	0.50
31-9091.00	2.C.4.c	Química	IM	2.33
31-9091.00	2.C.4.c	Química	LV	2.00
31-9091.00	2.C.4.d	Biología	IM	2.16
31-9091.00	2.C.4.d	Biología	LV	1.83
31-9091.00	2.C.4.e	Psicología	IM	1.83
31-9091.00	2.C.4.e	Psicología	LV	2.00
31-9091.00	2.C.4.f	Sociología y antropología	IM	1.16
31-9091.00	2.C.4.f	Sociología y antropología	LV	0.50
31-9091.00	2.C.4.g	Geografía	IM	1.00
31-9091.00	2.C.4.g	Geografía	LV	0.00
31-9091.00	2.C.5.a	Medicina y odontología	IM	4.16
31-9091.00	2.C.5.a	Medicina y odontología	LV	3.16
31-9091.00	2.C.5.b	Terapia y orientación	IM	1.83
31-9091.00	2.C.5.b	Terapia y orientación	LV	1.00
31-9091.00	2.C.6	Educación y entrenamiento	IM	2.00
31-9091.00	2.C.6	Educación y entrenamiento	LV	2.00
31-9091.00	2.C.7.a	Idioma inglés	IM	3.00
31-9091.00	2.C.7.a	Idioma inglés	LV	2.33
31-9091.00	2.C.7.b	Idioma extranjero	IM	1.00
31-9091.00	2.C.7.b	Idioma extranjero	LV	0.16
31-9091.00	2.C.7.c	Bellas artes	IM	1.00
31-9091.00	2.C.7.c	Bellas artes	LV	0.00
31-9091.00	2.C.7.d	Historia y arqueología	IM	1.00
31-9091.00	2.C.7.d	Historia y arqueología	LV	0.00
31-9091.00	2.C.7.e	Filosofía y teología	IM	1.00
31-9091.00	2.C.7.e	Filosofía y teología	LV	0.00
31-9091.00	2.C.8.a	Seguridad pública	IM	1.33
31-9091.00	2.C.8.a	Seguridad pública	LV	0.83
31-9091.00	2.C.8.b	Ley y gobierno	IM	1.16
31-9091.00	2.C.8.b	Ley y gobierno	LV	0.50
31-9091.00	2.C.9.a	Telecomunicaciones	IM	1.50
31-9091.00	2.C.9.a	Telecomunicaciones	LV	1.00
31-9091.00	2.C.9.b	Comunicaciones y medios de comunicación	IM	1.50
31-9091.00	2.C.9.b	Comunicaciones y medios de comunicación	LV	1.50
31-9092.00	2.C.1.a	Administración y dirección	IM	2.00
31-9092.00	2.C.1.a	Administración y dirección	LV	1.16
31-9092.00	2.C.1.b	De oficina	IM	4.16
31-9092.00	2.C.1.b	De oficina	LV	4.00
31-9092.00	2.C.1.c	Economía y contabilidad	IM	2.66
31-9092.00	2.C.1.c	Economía y contabilidad	LV	2.50
31-9092.00	2.C.1.d	Ventas y mercadotecnia	IM	1.16
31-9092.00	2.C.1.d	Ventas y mercadotecnia	LV	0.50
31-9092.00	2.C.1.e	Servicio personal al cliente	IM	3.00
31-9092.00	2.C.1.e	Servicio personal al cliente	LV	2.50
31-9092.00	2.C.1.f	Recursos humanos y de personal	IM	1.16
31-9092.00	2.C.1.f	Recursos humanos y de personal	LV	1.00
31-9092.00	2.C.10	Transporte	IM	1.16
31-9092.00	2.C.10	Transporte	LV	0.50
31-9092.00	2.C.2.a	Producción y procesamiento	IM	1.00
31-9092.00	2.C.2.a	Producción y procesamiento	LV	0.33
31-9092.00	2.C.2.b	Producción de alimentos	IM	1.00
31-9092.00	2.C.2.b	Producción de alimentos	LV	0.16
31-9092.00	2.C.3.a	Computadoras y electrónicos	IM	2.33
31-9092.00	2.C.3.a	Computadoras y electrónicos	LV	2.00
31-9092.00	2.C.3.b	Ingeniería y tecnología	IM	1.66
31-9092.00	2.C.3.b	Ingeniería y tecnología	LV	1.33
31-9092.00	2.C.3.c	Diseño	IM	1.00
31-9092.00	2.C.3.c	Diseño	LV	0.33
31-9092.00	2.C.3.d	Construcción	IM	1.00
31-9092.00	2.C.3.d	Construcción	LV	0.16
31-9092.00	2.C.3.e	Mecánica	IM	2.50
31-9092.00	2.C.3.e	Mecánica	LV	2.00
31-9092.00	2.C.4.a	Matemáticas	IM	3.00
31-9092.00	2.C.4.a	Matemáticas	LV	2.33
31-9092.00	2.C.4.b	Física	IM	1.66
31-9092.00	2.C.4.b	Física	LV	1.16
31-9092.00	2.C.4.c	Química	IM	3.16
31-9092.00	2.C.4.c	Química	LV	3.16
31-9092.00	2.C.4.d	Biología	IM	3.83
31-9092.00	2.C.4.d	Biología	LV	3.50
31-9092.00	2.C.4.e	Psicología	IM	3.16
31-9092.00	2.C.4.e	Psicología	LV	3.00
31-9092.00	2.C.4.f	Sociología y antropología	IM	1.50
31-9092.00	2.C.4.f	Sociología y antropología	LV	1.00
31-9092.00	2.C.4.g	Geografía	IM	1.16
31-9092.00	2.C.4.g	Geografía	LV	0.66
31-9092.00	2.C.5.a	Medicina y odontología	IM	4.83
31-9092.00	2.C.5.a	Medicina y odontología	LV	3.50
31-9092.00	2.C.5.b	Terapia y orientación	IM	3.33
31-9092.00	2.C.5.b	Terapia y orientación	LV	3.00
31-9092.00	2.C.6	Educación y entrenamiento	IM	1.50
31-9092.00	2.C.6	Educación y entrenamiento	LV	1.00
31-9092.00	2.C.7.a	Idioma inglés	IM	3.83
31-9092.00	2.C.7.a	Idioma inglés	LV	3.33
31-9092.00	2.C.7.b	Idioma extranjero	IM	1.33
31-9092.00	2.C.7.b	Idioma extranjero	LV	1.00
31-9092.00	2.C.7.c	Bellas artes	IM	1.00
31-9092.00	2.C.7.c	Bellas artes	LV	0.00
31-9092.00	2.C.7.d	Historia y arqueología	IM	1.00
31-9092.00	2.C.7.d	Historia y arqueología	LV	0.66
31-9092.00	2.C.7.e	Filosofía y teología	IM	1.33
31-9092.00	2.C.7.e	Filosofía y teología	LV	0.50
31-9092.00	2.C.8.a	Seguridad pública	IM	3.00
31-9092.00	2.C.8.a	Seguridad pública	LV	2.33
31-9092.00	2.C.8.b	Ley y gobierno	IM	2.16
31-9092.00	2.C.8.b	Ley y gobierno	LV	2.50
31-9092.00	2.C.9.a	Telecomunicaciones	IM	2.00
31-9092.00	2.C.9.a	Telecomunicaciones	LV	1.66
31-9092.00	2.C.9.b	Comunicaciones y medios de comunicación	IM	2.33
31-9092.00	2.C.9.b	Comunicaciones y medios de comunicación	LV	1.33
31-9093.00	2.C.1.a	Administración y dirección	IM	1.40
31-9093.00	2.C.1.a	Administración y dirección	LV	0.60
31-9093.00	2.C.1.b	De oficina	IM	2.20
31-9093.00	2.C.1.b	De oficina	LV	1.80
31-9093.00	2.C.1.c	Economía y contabilidad	IM	1.20
31-9093.00	2.C.1.c	Economía y contabilidad	LV	0.60
31-9093.00	2.C.1.d	Ventas y mercadotecnia	IM	1.20
31-9093.00	2.C.1.d	Ventas y mercadotecnia	LV	0.40
31-9093.00	2.C.1.e	Servicio personal al cliente	IM	2.40
31-9093.00	2.C.1.e	Servicio personal al cliente	LV	2.20
31-9093.00	2.C.1.f	Recursos humanos y de personal	IM	1.00
31-9093.00	2.C.1.f	Recursos humanos y de personal	LV	0.00
31-9093.00	2.C.10	Transporte	IM	1.80
31-9093.00	2.C.10	Transporte	LV	1.00
31-9093.00	2.C.2.a	Producción y procesamiento	IM	1.20
31-9093.00	2.C.2.a	Producción y procesamiento	LV	0.40
31-9093.00	2.C.2.b	Producción de alimentos	IM	1.00
31-9093.00	2.C.2.b	Producción de alimentos	LV	0.00
31-9093.00	2.C.3.a	Computadoras y electrónicos	IM	2.20
31-9093.00	2.C.3.a	Computadoras y electrónicos	LV	1.60
31-9093.00	2.C.3.b	Ingeniería y tecnología	IM	2.20
31-9093.00	2.C.3.b	Ingeniería y tecnología	LV	1.80
31-9093.00	2.C.3.c	Diseño	IM	1.00
31-9093.00	2.C.3.c	Diseño	LV	0.40
31-9093.00	2.C.3.d	Construcción	IM	1.00
31-9093.00	2.C.3.d	Construcción	LV	0.20
31-9093.00	2.C.3.e	Mecánica	IM	3.40
31-9093.00	2.C.3.e	Mecánica	LV	3.00
31-9093.00	2.C.4.a	Matemáticas	IM	1.80
31-9093.00	2.C.4.a	Matemáticas	LV	1.40
31-9093.00	2.C.4.b	Física	IM	1.40
31-9093.00	2.C.4.b	Física	LV	1.00
31-9093.00	2.C.4.c	Química	IM	2.40
31-9093.00	2.C.4.c	Química	LV	2.20
31-9093.00	2.C.4.d	Biología	IM	1.60
31-9093.00	2.C.4.d	Biología	LV	0.80
31-9093.00	2.C.4.e	Psicología	IM	1.00
31-9093.00	2.C.4.e	Psicología	LV	0.00
31-9093.00	2.C.4.f	Sociología y antropología	IM	1.40
31-9093.00	2.C.4.f	Sociología y antropología	LV	0.40
31-9093.00	2.C.4.g	Geografía	IM	1.80
31-9093.00	2.C.4.g	Geografía	LV	1.20
31-9093.00	2.C.5.a	Medicina y odontología	IM	1.40
31-9093.00	2.C.5.a	Medicina y odontología	LV	0.60
31-9093.00	2.C.5.b	Terapia y orientación	IM	1.20
31-9093.00	2.C.5.b	Terapia y orientación	LV	0.40
31-9093.00	2.C.6	Educación y entrenamiento	IM	1.20
31-9093.00	2.C.6	Educación y entrenamiento	LV	0.60
31-9093.00	2.C.7.a	Idioma inglés	IM	2.20
31-9093.00	2.C.7.a	Idioma inglés	LV	1.80
31-9093.00	2.C.7.b	Idioma extranjero	IM	1.00
31-9093.00	2.C.7.b	Idioma extranjero	LV	0.20
31-9093.00	2.C.7.c	Bellas artes	IM	1.00
31-9093.00	2.C.7.c	Bellas artes	LV	0.00
31-9093.00	2.C.7.d	Historia y arqueología	IM	1.00
31-9093.00	2.C.7.d	Historia y arqueología	LV	0.00
31-9093.00	2.C.7.e	Filosofía y teología	IM	1.00
31-9093.00	2.C.7.e	Filosofía y teología	LV	0.00
31-9093.00	2.C.8.a	Seguridad pública	IM	1.80
31-9093.00	2.C.8.a	Seguridad pública	LV	1.60
31-9093.00	2.C.8.b	Ley y gobierno	IM	1.20
31-9093.00	2.C.8.b	Ley y gobierno	LV	0.40
31-9093.00	2.C.9.a	Telecomunicaciones	IM	1.40
31-9093.00	2.C.9.a	Telecomunicaciones	LV	0.40
31-9093.00	2.C.9.b	Comunicaciones y medios de comunicación	IM	1.40
31-9093.00	2.C.9.b	Comunicaciones y medios de comunicación	LV	0.80
31-9096.00	2.C.1.a	Administración y dirección	IM	1.33
31-9096.00	2.C.1.a	Administración y dirección	LV	0.66
31-9096.00	2.C.1.b	De oficina	IM	1.83
31-9096.00	2.C.1.b	De oficina	LV	1.83
31-9096.00	2.C.1.c	Economía y contabilidad	IM	1.00
31-9096.00	2.C.1.c	Economía y contabilidad	LV	0.00
31-9096.00	2.C.1.d	Ventas y mercadotecnia	IM	1.00
31-9096.00	2.C.1.d	Ventas y mercadotecnia	LV	0.00
31-9096.00	2.C.1.e	Servicio personal al cliente	IM	2.00
31-9096.00	2.C.1.e	Servicio personal al cliente	LV	1.83
31-9096.00	2.C.1.f	Recursos humanos y de personal	IM	1.00
31-9096.00	2.C.1.f	Recursos humanos y de personal	LV	0.50
31-9096.00	2.C.10	Transporte	IM	1.16
31-9096.00	2.C.10	Transporte	LV	1.00
31-9096.00	2.C.2.a	Producción y procesamiento	IM	1.50
31-9096.00	2.C.2.a	Producción y procesamiento	LV	1.33
31-9096.00	2.C.2.b	Producción de alimentos	IM	1.66
31-9096.00	2.C.2.b	Producción de alimentos	LV	1.50
31-9096.00	2.C.3.a	Computadoras y electrónicos	IM	1.00
31-9096.00	2.C.3.a	Computadoras y electrónicos	LV	0.50
31-9096.00	2.C.3.b	Ingeniería y tecnología	IM	1.33
31-9096.00	2.C.3.b	Ingeniería y tecnología	LV	0.50
31-9096.00	2.C.3.c	Diseño	IM	1.00
31-9096.00	2.C.3.c	Diseño	LV	0.00
31-9096.00	2.C.3.d	Construcción	IM	1.00
31-9096.00	2.C.3.d	Construcción	LV	0.00
31-9096.00	2.C.3.e	Mecánica	IM	1.33
31-9096.00	2.C.3.e	Mecánica	LV	0.83
31-9096.00	2.C.4.a	Matemáticas	IM	2.50
31-9096.00	2.C.4.a	Matemáticas	LV	2.50
31-9096.00	2.C.4.b	Física	IM	1.50
31-9096.00	2.C.4.b	Física	LV	1.16
31-9096.00	2.C.4.c	Química	IM	2.16
31-9096.00	2.C.4.c	Química	LV	2.16
31-9096.00	2.C.4.d	Biología	IM	4.16
31-9096.00	2.C.4.d	Biología	LV	4.16
31-9096.00	2.C.4.e	Psicología	IM	2.00
31-9096.00	2.C.4.e	Psicología	LV	1.83
31-9096.00	2.C.4.f	Sociología y antropología	IM	1.33
31-9096.00	2.C.4.f	Sociología y antropología	LV	0.83
31-9096.00	2.C.4.g	Geografía	IM	1.00
31-9096.00	2.C.4.g	Geografía	LV	0.00
31-9096.00	2.C.5.a	Medicina y odontología	IM	3.33
31-9096.00	2.C.5.a	Medicina y odontología	LV	2.50
31-9096.00	2.C.5.b	Terapia y orientación	IM	2.66
31-9096.00	2.C.5.b	Terapia y orientación	LV	1.83
31-9096.00	2.C.6	Educación y entrenamiento	IM	1.33
31-9096.00	2.C.6	Educación y entrenamiento	LV	0.33
31-9096.00	2.C.7.a	Idioma inglés	IM	2.33
31-9096.00	2.C.7.a	Idioma inglés	LV	2.50
31-9096.00	2.C.7.b	Idioma extranjero	IM	1.00
31-9096.00	2.C.7.b	Idioma extranjero	LV	0.00
31-9096.00	2.C.7.c	Bellas artes	IM	1.00
31-9096.00	2.C.7.c	Bellas artes	LV	0.00
31-9096.00	2.C.7.d	Historia y arqueología	IM	1.00
31-9096.00	2.C.7.d	Historia y arqueología	LV	0.00
31-9096.00	2.C.7.e	Filosofía y teología	IM	1.00
31-9096.00	2.C.7.e	Filosofía y teología	LV	0.00
31-9096.00	2.C.8.a	Seguridad pública	IM	2.00
31-9096.00	2.C.8.a	Seguridad pública	LV	1.50
31-9096.00	2.C.8.b	Ley y gobierno	IM	1.66
31-9096.00	2.C.8.b	Ley y gobierno	LV	1.50
31-9096.00	2.C.9.a	Telecomunicaciones	IM	1.33
31-9096.00	2.C.9.a	Telecomunicaciones	LV	0.83
31-9096.00	2.C.9.b	Comunicaciones y medios de comunicación	IM	1.33
31-9096.00	2.C.9.b	Comunicaciones y medios de comunicación	LV	0.83
33-1012.00	2.C.1.a	Administración y dirección	IM	4.66
33-1012.00	2.C.1.a	Administración y dirección	LV	4.16
33-1012.00	2.C.1.b	De oficina	IM	2.50
33-1012.00	2.C.1.b	De oficina	LV	3.50
33-1012.00	2.C.1.c	Economía y contabilidad	IM	3.16
33-1012.00	2.C.1.c	Economía y contabilidad	LV	3.66
33-1012.00	2.C.1.d	Ventas y mercadotecnia	IM	2.16
33-1012.00	2.C.1.d	Ventas y mercadotecnia	LV	2.00
33-1012.00	2.C.1.e	Servicio personal al cliente	IM	3.66
33-1012.00	2.C.1.e	Servicio personal al cliente	LV	4.66
33-1012.00	2.C.1.f	Recursos humanos y de personal	IM	4.33
33-1012.00	2.C.1.f	Recursos humanos y de personal	LV	4.33
33-1012.00	2.C.10	Transporte	IM	2.66
33-1012.00	2.C.10	Transporte	LV	2.33
33-1012.00	2.C.2.a	Producción y procesamiento	IM	1.00
33-1012.00	2.C.2.a	Producción y procesamiento	LV	0.16
33-1012.00	2.C.2.b	Producción de alimentos	IM	1.00
33-1012.00	2.C.2.b	Producción de alimentos	LV	0.00
33-1012.00	2.C.3.a	Computadoras y electrónicos	IM	2.33
33-1012.00	2.C.3.a	Computadoras y electrónicos	LV	2.50
33-1012.00	2.C.3.b	Ingeniería y tecnología	IM	1.83
33-1012.00	2.C.3.b	Ingeniería y tecnología	LV	1.66
33-1012.00	2.C.3.c	Diseño	IM	1.16
33-1012.00	2.C.3.c	Diseño	LV	0.66
33-1012.00	2.C.3.d	Construcción	IM	1.00
33-1012.00	2.C.3.d	Construcción	LV	0.00
33-1012.00	2.C.3.e	Mecánica	IM	1.50
33-1012.00	2.C.3.e	Mecánica	LV	1.33
33-1012.00	2.C.4.a	Matemáticas	IM	3.16
33-1012.00	2.C.4.a	Matemáticas	LV	2.83
33-1012.00	2.C.4.b	Física	IM	1.16
33-1012.00	2.C.4.b	Física	LV	0.66
33-1012.00	2.C.4.c	Química	IM	1.83
33-1012.00	2.C.4.c	Química	LV	1.50
33-1012.00	2.C.4.d	Biología	IM	1.33
33-1012.00	2.C.4.d	Biología	LV	0.83
33-1012.00	2.C.4.e	Psicología	IM	3.66
33-1012.00	2.C.4.e	Psicología	LV	4.00
33-1012.00	2.C.4.f	Sociología y antropología	IM	3.33
33-1012.00	2.C.4.f	Sociología y antropología	LV	3.33
33-1012.00	2.C.4.g	Geografía	IM	2.66
33-1012.00	2.C.4.g	Geografía	LV	2.33
33-1012.00	2.C.5.a	Medicina y odontología	IM	2.00
33-1012.00	2.C.5.a	Medicina y odontología	LV	1.83
33-1012.00	2.C.5.b	Terapia y orientación	IM	2.83
33-1012.00	2.C.5.b	Terapia y orientación	LV	2.33
33-1012.00	2.C.6	Educación y entrenamiento	IM	3.50
33-1012.00	2.C.6	Educación y entrenamiento	LV	4.00
33-1012.00	2.C.7.a	Idioma inglés	IM	4.16
33-1012.00	2.C.7.a	Idioma inglés	LV	3.50
33-1012.00	2.C.7.b	Idioma extranjero	IM	1.50
33-1012.00	2.C.7.b	Idioma extranjero	LV	1.33
33-1012.00	2.C.7.c	Bellas artes	IM	1.00
33-1012.00	2.C.7.c	Bellas artes	LV	0.00
33-1012.00	2.C.7.d	Historia y arqueología	IM	1.16
33-1012.00	2.C.7.d	Historia y arqueología	LV	0.83
33-1012.00	2.C.7.e	Filosofía y teología	IM	1.83
33-1012.00	2.C.7.e	Filosofía y teología	LV	1.83
33-1012.00	2.C.8.a	Seguridad pública	IM	5.00
33-1012.00	2.C.8.a	Seguridad pública	LV	5.66
33-1012.00	2.C.8.b	Ley y gobierno	IM	4.50
33-1012.00	2.C.8.b	Ley y gobierno	LV	4.00
33-1012.00	2.C.9.a	Telecomunicaciones	IM	2.66
33-1012.00	2.C.9.a	Telecomunicaciones	LV	2.16
33-1012.00	2.C.9.b	Comunicaciones y medios de comunicación	IM	2.83
33-1012.00	2.C.9.b	Comunicaciones y medios de comunicación	LV	3.50
33-1021.01	2.C.1.a	Administración y dirección	IM	3.20
33-1021.01	2.C.1.a	Administración y dirección	LV	3.40
33-1021.01	2.C.1.b	De oficina	IM	2.20
33-1021.01	2.C.1.b	De oficina	LV	2.20
33-1021.01	2.C.1.c	Economía y contabilidad	IM	1.60
33-1021.01	2.C.1.c	Economía y contabilidad	LV	1.20
33-1021.01	2.C.1.d	Ventas y mercadotecnia	IM	1.20
33-1021.01	2.C.1.d	Ventas y mercadotecnia	LV	1.60
33-1021.01	2.C.1.e	Servicio personal al cliente	IM	1.60
33-1021.01	2.C.1.e	Servicio personal al cliente	LV	1.20
33-1021.01	2.C.1.f	Recursos humanos y de personal	IM	3.20
33-1021.01	2.C.1.f	Recursos humanos y de personal	LV	3.20
33-1021.01	2.C.10	Transporte	IM	3.20
33-1021.01	2.C.10	Transporte	LV	1.60
33-1021.01	2.C.2.a	Producción y procesamiento	IM	1.20
33-1021.01	2.C.2.a	Producción y procesamiento	LV	0.40
33-1021.01	2.C.2.b	Producción de alimentos	IM	1.00
33-1021.01	2.C.2.b	Producción de alimentos	LV	0.40
33-1021.01	2.C.3.a	Computadoras y electrónicos	IM	2.00
33-1021.01	2.C.3.a	Computadoras y electrónicos	LV	2.00
33-1021.01	2.C.3.b	Ingeniería y tecnología	IM	2.40
33-1021.01	2.C.3.b	Ingeniería y tecnología	LV	1.60
33-1021.01	2.C.3.c	Diseño	IM	1.80
33-1021.01	2.C.3.c	Diseño	LV	1.80
33-1021.01	2.C.3.d	Construcción	IM	3.00
33-1021.01	2.C.3.d	Construcción	LV	3.00
33-1021.01	2.C.3.e	Mecánica	IM	3.20
33-1021.01	2.C.3.e	Mecánica	LV	2.60
33-1021.01	2.C.4.a	Matemáticas	IM	2.20
33-1021.01	2.C.4.a	Matemáticas	LV	2.60
33-1021.01	2.C.4.b	Física	IM	2.20
33-1021.01	2.C.4.b	Física	LV	1.40
33-1021.01	2.C.4.c	Química	IM	1.80
33-1021.01	2.C.4.c	Química	LV	1.40
33-1021.01	2.C.4.d	Biología	IM	1.00
33-1021.01	2.C.4.d	Biología	LV	0.60
33-1021.01	2.C.4.e	Psicología	IM	1.80
33-1021.01	2.C.4.e	Psicología	LV	1.60
33-1021.01	2.C.4.f	Sociología y antropología	IM	1.20
33-1021.01	2.C.4.f	Sociología y antropología	LV	1.00
33-1021.01	2.C.4.g	Geografía	IM	2.00
33-1021.01	2.C.4.g	Geografía	LV	2.00
33-1021.01	2.C.5.a	Medicina y odontología	IM	2.60
33-1021.01	2.C.5.a	Medicina y odontología	LV	2.40
33-1021.01	2.C.5.b	Terapia y orientación	IM	1.60
33-1021.01	2.C.5.b	Terapia y orientación	LV	1.40
33-1021.01	2.C.6	Educación y entrenamiento	IM	3.80
33-1021.01	2.C.6	Educación y entrenamiento	LV	4.60
33-1021.01	2.C.7.a	Idioma inglés	IM	3.00
33-1021.01	2.C.7.a	Idioma inglés	LV	3.00
33-1021.01	2.C.7.b	Idioma extranjero	IM	1.80
33-1021.01	2.C.7.b	Idioma extranjero	LV	0.60
33-1021.01	2.C.7.c	Bellas artes	IM	1.60
33-1021.01	2.C.7.c	Bellas artes	LV	0.60
33-1021.01	2.C.7.d	Historia y arqueología	IM	1.80
33-1021.01	2.C.7.d	Historia y arqueología	LV	0.20
33-1021.01	2.C.7.e	Filosofía y teología	IM	1.20
33-1021.01	2.C.7.e	Filosofía y teología	LV	0.40
33-1021.01	2.C.8.a	Seguridad pública	IM	4.60
33-1021.01	2.C.8.a	Seguridad pública	LV	4.20
33-1021.01	2.C.8.b	Ley y gobierno	IM	2.20
33-1021.01	2.C.8.b	Ley y gobierno	LV	2.00
33-1021.01	2.C.9.a	Telecomunicaciones	IM	2.60
33-1021.01	2.C.9.a	Telecomunicaciones	LV	2.00
33-1021.01	2.C.9.b	Comunicaciones y medios de comunicación	IM	2.20
33-1021.01	2.C.9.b	Comunicaciones y medios de comunicación	LV	2.00
33-1021.02	2.C.1.a	Administración y dirección	IM	3.80
33-1021.02	2.C.1.a	Administración y dirección	LV	3.20
33-1021.02	2.C.1.b	De oficina	IM	1.40
33-1021.02	2.C.1.b	De oficina	LV	0.80
33-1021.02	2.C.1.c	Economía y contabilidad	IM	1.20
33-1021.02	2.C.1.c	Economía y contabilidad	LV	0.40
33-1021.02	2.C.1.d	Ventas y mercadotecnia	IM	1.20
33-1021.02	2.C.1.d	Ventas y mercadotecnia	LV	0.40
33-1021.02	2.C.1.e	Servicio personal al cliente	IM	2.20
33-1021.02	2.C.1.e	Servicio personal al cliente	LV	1.80
33-1021.02	2.C.1.f	Recursos humanos y de personal	IM	2.80
33-1021.02	2.C.1.f	Recursos humanos y de personal	LV	1.60
33-1021.02	2.C.10	Transporte	IM	4.20
