O*NET-SOC Code	Element ID	Element Name (SP)	Scale ID	Data Value
43-4081.00	1.B.1.a	Realista	OI	2.66
43-4081.00	1.B.1.b	Investigadora	OI	2.00
43-4081.00	1.B.1.c	Artística	OI	2.00
43-4081.00	1.B.1.d	Social	OI	4.33
43-4081.00	1.B.1.e	Emprendedora	OI	5.33
43-4081.00	1.B.1.f	Convencional	OI	6.00
43-4081.00	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-4081.00	1.B.1.h	Punto culminante del segundo interés	IH	5.00
43-4081.00	1.B.1.i	Punto culminante del tercer interés	IH	4.00
43-4111.00	1.B.1.a	Realista	OI	2.33
43-4111.00	1.B.1.b	Investigadora	OI	2.66
43-4111.00	1.B.1.c	Artística	OI	2.00
43-4111.00	1.B.1.d	Social	OI	4.66
43-4111.00	1.B.1.e	Emprendedora	OI	4.33
43-4111.00	1.B.1.f	Convencional	OI	6.00
43-4111.00	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-4111.00	1.B.1.h	Punto culminante del segundo interés	IH	4.00
43-4111.00	1.B.1.i	Punto culminante del tercer interés	IH	5.00
43-4121.00	1.B.1.a	Realista	OI	4.33
43-4121.00	1.B.1.b	Investigadora	OI	3.33
43-4121.00	1.B.1.c	Artística	OI	2.66
43-4121.00	1.B.1.d	Social	OI	3.66
43-4121.00	1.B.1.e	Emprendedora	OI	3.66
43-4121.00	1.B.1.f	Convencional	OI	6.00
43-4121.00	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-4121.00	1.B.1.h	Punto culminante del segundo interés	IH	1.00
43-4121.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
43-4131.00	1.B.1.a	Realista	OI	2.66
43-4131.00	1.B.1.b	Investigadora	OI	2.66
43-4131.00	1.B.1.c	Artística	OI	2.00
43-4131.00	1.B.1.d	Social	OI	3.66
43-4131.00	1.B.1.e	Emprendedora	OI	5.00
43-4131.00	1.B.1.f	Convencional	OI	6.66
43-4131.00	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-4131.00	1.B.1.h	Punto culminante del segundo interés	IH	5.00
43-4131.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
43-4141.00	1.B.1.a	Realista	OI	2.66
43-4141.00	1.B.1.b	Investigadora	OI	2.00
43-4141.00	1.B.1.c	Artística	OI	1.66
43-4141.00	1.B.1.d	Social	OI	4.33
43-4141.00	1.B.1.e	Emprendedora	OI	6.00
43-4141.00	1.B.1.f	Convencional	OI	6.00
43-4141.00	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-4141.00	1.B.1.h	Punto culminante del segundo interés	IH	5.00
43-4141.00	1.B.1.i	Punto culminante del tercer interés	IH	4.00
43-4151.00	1.B.1.a	Realista	OI	2.66
43-4151.00	1.B.1.b	Investigadora	OI	2.00
43-4151.00	1.B.1.c	Artística	OI	2.00
43-4151.00	1.B.1.d	Social	OI	3.33
43-4151.00	1.B.1.e	Emprendedora	OI	4.66
43-4151.00	1.B.1.f	Convencional	OI	6.33
43-4151.00	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-4151.00	1.B.1.h	Punto culminante del segundo interés	IH	5.00
43-4151.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
43-4161.00	1.B.1.a	Realista	OI	2.33
43-4161.00	1.B.1.b	Investigadora	OI	2.66
43-4161.00	1.B.1.c	Artística	OI	2.00
43-4161.00	1.B.1.d	Social	OI	4.33
43-4161.00	1.B.1.e	Emprendedora	OI	5.33
43-4161.00	1.B.1.f	Convencional	OI	6.66
43-4161.00	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-4161.00	1.B.1.h	Punto culminante del segundo interés	IH	5.00
43-4161.00	1.B.1.i	Punto culminante del tercer interés	IH	4.00
43-4171.00	1.B.1.a	Realista	OI	2.33
43-4171.00	1.B.1.b	Investigadora	OI	2.00
43-4171.00	1.B.1.c	Artística	OI	2.00
43-4171.00	1.B.1.d	Social	OI	5.00
43-4171.00	1.B.1.e	Emprendedora	OI	5.33
43-4171.00	1.B.1.f	Convencional	OI	6.00
43-4171.00	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-4171.00	1.B.1.h	Punto culminante del segundo interés	IH	5.00
43-4171.00	1.B.1.i	Punto culminante del tercer interés	IH	4.00
43-4181.01	1.B.1.a	Realista	OI	2.66
43-4181.01	1.B.1.b	Investigadora	OI	2.00
43-4181.01	1.B.1.c	Artística	OI	2.66
43-4181.01	1.B.1.d	Social	OI	5.00
43-4181.01	1.B.1.e	Emprendedora	OI	4.66
43-4181.01	1.B.1.f	Convencional	OI	5.66
43-4181.01	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-4181.01	1.B.1.h	Punto culminante del segundo interés	IH	4.00
43-4181.01	1.B.1.i	Punto culminante del tercer interés	IH	5.00
43-4181.02	1.B.1.a	Realista	OI	3.33
43-4181.02	1.B.1.b	Investigadora	OI	2.00
43-4181.02	1.B.1.c	Artística	OI	2.00
43-4181.02	1.B.1.d	Social	OI	4.00
43-4181.02	1.B.1.e	Emprendedora	OI	4.66
43-4181.02	1.B.1.f	Convencional	OI	6.33
43-4181.02	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-4181.02	1.B.1.h	Punto culminante del segundo interés	IH	5.00
43-4181.02	1.B.1.i	Punto culminante del tercer interés	IH	4.00
43-5011.00	1.B.1.a	Realista	OI	4.33
43-5011.00	1.B.1.b	Investigadora	OI	2.00
43-5011.00	1.B.1.c	Artística	OI	1.66
43-5011.00	1.B.1.d	Social	OI	2.66
43-5011.00	1.B.1.e	Emprendedora	OI	3.66
43-5011.00	1.B.1.f	Convencional	OI	6.33
43-5011.00	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-5011.00	1.B.1.h	Punto culminante del segundo interés	IH	1.00
43-5011.00	1.B.1.i	Punto culminante del tercer interés	IH	5.00
43-5021.00	1.B.1.a	Realista	OI	6.00
43-5021.00	1.B.1.b	Investigadora	OI	2.00
43-5021.00	1.B.1.c	Artística	OI	1.66
43-5021.00	1.B.1.d	Social	OI	3.00
43-5021.00	1.B.1.e	Emprendedora	OI	3.33
43-5021.00	1.B.1.f	Convencional	OI	5.00
43-5021.00	1.B.1.g	Punto culminante del primer interés	IH	1.00
43-5021.00	1.B.1.h	Punto culminante del segundo interés	IH	6.00
43-5021.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
43-5031.00	1.B.1.a	Realista	OI	3.66
43-5031.00	1.B.1.b	Investigadora	OI	2.00
43-5031.00	1.B.1.c	Artística	OI	2.00
43-5031.00	1.B.1.d	Social	OI	5.66
43-5031.00	1.B.1.e	Emprendedora	OI	2.66
43-5031.00	1.B.1.f	Convencional	OI	5.33
43-5031.00	1.B.1.g	Punto culminante del primer interés	IH	4.00
43-5031.00	1.B.1.h	Punto culminante del segundo interés	IH	6.00
43-5031.00	1.B.1.i	Punto culminante del tercer interés	IH	1.00
43-5032.00	1.B.1.a	Realista	OI	4.66
43-5032.00	1.B.1.b	Investigadora	OI	2.66
43-5032.00	1.B.1.c	Artística	OI	1.66
43-5032.00	1.B.1.d	Social	OI	3.00
43-5032.00	1.B.1.e	Emprendedora	OI	3.33
43-5032.00	1.B.1.f	Convencional	OI	6.00
43-5032.00	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-5032.00	1.B.1.h	Punto culminante del segundo interés	IH	1.00
43-5032.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
43-5041.00	1.B.1.a	Realista	OI	5.66
43-5041.00	1.B.1.b	Investigadora	OI	2.33
43-5041.00	1.B.1.c	Artística	OI	1.66
43-5041.00	1.B.1.d	Social	OI	2.33
43-5041.00	1.B.1.e	Emprendedora	OI	3.66
43-5041.00	1.B.1.f	Convencional	OI	6.33
43-5041.00	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-5041.00	1.B.1.h	Punto culminante del segundo interés	IH	1.00
43-5041.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
43-5051.00	1.B.1.a	Realista	OI	5.33
43-5051.00	1.B.1.b	Investigadora	OI	2.00
43-5051.00	1.B.1.c	Artística	OI	1.66
43-5051.00	1.B.1.d	Social	OI	2.66
43-5051.00	1.B.1.e	Emprendedora	OI	3.66
43-5051.00	1.B.1.f	Convencional	OI	6.33
43-5051.00	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-5051.00	1.B.1.h	Punto culminante del segundo interés	IH	1.00
43-5051.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
43-5052.00	1.B.1.a	Realista	OI	5.33
43-5052.00	1.B.1.b	Investigadora	OI	2.00
43-5052.00	1.B.1.c	Artística	OI	2.00
43-5052.00	1.B.1.d	Social	OI	3.33
43-5052.00	1.B.1.e	Emprendedora	OI	2.66
43-5052.00	1.B.1.f	Convencional	OI	5.66
43-5052.00	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-5052.00	1.B.1.h	Punto culminante del segundo interés	IH	1.00
43-5052.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
43-5061.00	1.B.1.a	Realista	OI	3.33
43-5061.00	1.B.1.b	Investigadora	OI	2.66
43-5061.00	1.B.1.c	Artística	OI	1.66
43-5061.00	1.B.1.d	Social	OI	3.00
43-5061.00	1.B.1.e	Emprendedora	OI	5.00
43-5061.00	1.B.1.f	Convencional	OI	6.33
43-5061.00	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-5061.00	1.B.1.h	Punto culminante del segundo interés	IH	5.00
43-5061.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
43-5071.00	1.B.1.a	Realista	OI	4.66
43-5071.00	1.B.1.b	Investigadora	OI	2.33
43-5071.00	1.B.1.c	Artística	OI	1.66
43-5071.00	1.B.1.d	Social	OI	2.33
43-5071.00	1.B.1.e	Emprendedora	OI	3.33
43-5071.00	1.B.1.f	Convencional	OI	6.33
43-5071.00	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-5071.00	1.B.1.h	Punto culminante del segundo interés	IH	1.00
43-5071.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
43-5081.01	1.B.1.a	Realista	OI	6.00
43-5081.01	1.B.1.b	Investigadora	OI	2.00
43-5081.01	1.B.1.c	Artística	OI	2.00
43-5081.01	1.B.1.d	Social	OI	3.00
43-5081.01	1.B.1.e	Emprendedora	OI	4.33
43-5081.01	1.B.1.f	Convencional	OI	4.66
43-5081.01	1.B.1.g	Punto culminante del primer interés	IH	1.00
43-5081.01	1.B.1.h	Punto culminante del segundo interés	IH	6.00
43-5081.01	1.B.1.i	Punto culminante del tercer interés	IH	5.00
43-5081.02	1.B.1.a	Realista	OI	4.66
43-5081.02	1.B.1.b	Investigadora	OI	2.00
43-5081.02	1.B.1.c	Artística	OI	1.66
43-5081.02	1.B.1.d	Social	OI	2.33
43-5081.02	1.B.1.e	Emprendedora	OI	3.33
43-5081.02	1.B.1.f	Convencional	OI	6.00
43-5081.02	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-5081.02	1.B.1.h	Punto culminante del segundo interés	IH	1.00
43-5081.02	1.B.1.i	Punto culminante del tercer interés	IH	0.00
43-5081.03	1.B.1.a	Realista	OI	5.00
43-5081.03	1.B.1.b	Investigadora	OI	2.00
43-5081.03	1.B.1.c	Artística	OI	1.66
43-5081.03	1.B.1.d	Social	OI	2.33
43-5081.03	1.B.1.e	Emprendedora	OI	3.33
43-5081.03	1.B.1.f	Convencional	OI	6.33
43-5081.03	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-5081.03	1.B.1.h	Punto culminante del segundo interés	IH	1.00
43-5081.03	1.B.1.i	Punto culminante del tercer interés	IH	0.00
43-5081.04	1.B.1.a	Realista	OI	3.66
43-5081.04	1.B.1.b	Investigadora	OI	2.33
43-5081.04	1.B.1.c	Artística	OI	1.66
43-5081.04	1.B.1.d	Social	OI	2.33
43-5081.04	1.B.1.e	Emprendedora	OI	4.00
43-5081.04	1.B.1.f	Convencional	OI	6.66
43-5081.04	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-5081.04	1.B.1.h	Punto culminante del segundo interés	IH	5.00
43-5081.04	1.B.1.i	Punto culminante del tercer interés	IH	1.00
43-5111.00	1.B.1.a	Realista	OI	4.33
43-5111.00	1.B.1.b	Investigadora	OI	2.00
43-5111.00	1.B.1.c	Artística	OI	1.66
43-5111.00	1.B.1.d	Social	OI	2.33
43-5111.00	1.B.1.e	Emprendedora	OI	3.00
43-5111.00	1.B.1.f	Convencional	OI	6.33
43-5111.00	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-5111.00	1.B.1.h	Punto culminante del segundo interés	IH	1.00
43-5111.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
43-6011.00	1.B.1.a	Realista	OI	2.66
43-6011.00	1.B.1.b	Investigadora	OI	2.66
43-6011.00	1.B.1.c	Artística	OI	2.33
43-6011.00	1.B.1.d	Social	OI	3.66
43-6011.00	1.B.1.e	Emprendedora	OI	5.33
43-6011.00	1.B.1.f	Convencional	OI	6.66
43-6011.00	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-6011.00	1.B.1.h	Punto culminante del segundo interés	IH	5.00
43-6011.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
43-6012.00	1.B.1.a	Realista	OI	2.33
43-6012.00	1.B.1.b	Investigadora	OI	3.66
43-6012.00	1.B.1.c	Artística	OI	2.33
43-6012.00	1.B.1.d	Social	OI	3.33
43-6012.00	1.B.1.e	Emprendedora	OI	5.00
43-6012.00	1.B.1.f	Convencional	OI	6.33
43-6012.00	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-6012.00	1.B.1.h	Punto culminante del segundo interés	IH	5.00
43-6012.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
43-6013.00	1.B.1.a	Realista	OI	3.00
43-6013.00	1.B.1.b	Investigadora	OI	3.66
43-6013.00	1.B.1.c	Artística	OI	2.00
43-6013.00	1.B.1.d	Social	OI	3.66
43-6013.00	1.B.1.e	Emprendedora	OI	4.00
43-6013.00	1.B.1.f	Convencional	OI	6.66
43-6013.00	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-6013.00	1.B.1.h	Punto culminante del segundo interés	IH	5.00
43-6013.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
43-6014.00	1.B.1.a	Realista	OI	3.00
43-6014.00	1.B.1.b	Investigadora	OI	2.00
43-6014.00	1.B.1.c	Artística	OI	2.33
43-6014.00	1.B.1.d	Social	OI	4.00
43-6014.00	1.B.1.e	Emprendedora	OI	4.33
43-6014.00	1.B.1.f	Convencional	OI	6.66
43-6014.00	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-6014.00	1.B.1.h	Punto culminante del segundo interés	IH	5.00
43-6014.00	1.B.1.i	Punto culminante del tercer interés	IH	4.00
43-9011.00	1.B.1.a	Realista	OI	5.66
43-9011.00	1.B.1.b	Investigadora	OI	3.00
43-9011.00	1.B.1.c	Artística	OI	1.66
43-9011.00	1.B.1.d	Social	OI	2.33
43-9011.00	1.B.1.e	Emprendedora	OI	3.00
43-9011.00	1.B.1.f	Convencional	OI	5.66
43-9011.00	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-9011.00	1.B.1.h	Punto culminante del segundo interés	IH	1.00
43-9011.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
43-9021.00	1.B.1.a	Realista	OI	5.00
43-9021.00	1.B.1.b	Investigadora	OI	2.33
43-9021.00	1.B.1.c	Artística	OI	1.66
43-9021.00	1.B.1.d	Social	OI	1.66
43-9021.00	1.B.1.e	Emprendedora	OI	2.66
43-9021.00	1.B.1.f	Convencional	OI	6.66
43-9021.00	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-9021.00	1.B.1.h	Punto culminante del segundo interés	IH	1.00
43-9021.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
43-9022.00	1.B.1.a	Realista	OI	3.33
43-9022.00	1.B.1.b	Investigadora	OI	2.00
43-9022.00	1.B.1.c	Artística	OI	1.66
43-9022.00	1.B.1.d	Social	OI	2.66
43-9022.00	1.B.1.e	Emprendedora	OI	3.00
43-9022.00	1.B.1.f	Convencional	OI	6.66
43-9022.00	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-9022.00	1.B.1.h	Punto culminante del segundo interés	IH	1.00
43-9022.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
43-9031.00	1.B.1.a	Realista	OI	6.33
43-9031.00	1.B.1.b	Investigadora	OI	2.33
43-9031.00	1.B.1.c	Artística	OI	4.00
43-9031.00	1.B.1.d	Social	OI	1.66
43-9031.00	1.B.1.e	Emprendedora	OI	2.33
43-9031.00	1.B.1.f	Convencional	OI	3.33
43-9031.00	1.B.1.g	Punto culminante del primer interés	IH	1.00
43-9031.00	1.B.1.h	Punto culminante del segundo interés	IH	3.00
43-9031.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
43-9041.01	1.B.1.a	Realista	OI	3.00
43-9041.01	1.B.1.b	Investigadora	OI	3.00
43-9041.01	1.B.1.c	Artística	OI	1.66
43-9041.01	1.B.1.d	Social	OI	3.33
43-9041.01	1.B.1.e	Emprendedora	OI	4.33
43-9041.01	1.B.1.f	Convencional	OI	6.66
43-9041.01	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-9041.01	1.B.1.h	Punto culminante del segundo interés	IH	5.00
43-9041.01	1.B.1.i	Punto culminante del tercer interés	IH	0.00
43-9041.02	1.B.1.a	Realista	OI	2.33
43-9041.02	1.B.1.b	Investigadora	OI	3.00
43-9041.02	1.B.1.c	Artística	OI	1.66
43-9041.02	1.B.1.d	Social	OI	3.33
43-9041.02	1.B.1.e	Emprendedora	OI	4.00
43-9041.02	1.B.1.f	Convencional	OI	6.66
43-9041.02	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-9041.02	1.B.1.h	Punto culminante del segundo interés	IH	5.00
43-9041.02	1.B.1.i	Punto culminante del tercer interés	IH	0.00
43-9051.01	1.B.1.a	Realista	OI	6.33
43-9051.01	1.B.1.b	Investigadora	OI	2.33
43-9051.01	1.B.1.c	Artística	OI	1.66
43-9051.01	1.B.1.d	Social	OI	2.00
43-9051.01	1.B.1.e	Emprendedora	OI	2.66
43-9051.01	1.B.1.f	Convencional	OI	5.66
43-9051.01	1.B.1.g	Punto culminante del primer interés	IH	1.00
43-9051.01	1.B.1.h	Punto culminante del segundo interés	IH	6.00
43-9051.01	1.B.1.i	Punto culminante del tercer interés	IH	0.00
43-9051.02	1.B.1.a	Realista	OI	4.00
43-9051.02	1.B.1.b	Investigadora	OI	2.66
43-9051.02	1.B.1.c	Artística	OI	1.66
43-9051.02	1.B.1.d	Social	OI	2.33
43-9051.02	1.B.1.e	Emprendedora	OI	2.66
43-9051.02	1.B.1.f	Convencional	OI	6.00
43-9051.02	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-9051.02	1.B.1.h	Punto culminante del segundo interés	IH	1.00
43-9051.02	1.B.1.i	Punto culminante del tercer interés	IH	0.00
43-9061.00	1.B.1.a	Realista	OI	3.33
43-9061.00	1.B.1.b	Investigadora	OI	2.00
43-9061.00	1.B.1.c	Artística	OI	1.66
43-9061.00	1.B.1.d	Social	OI	2.66
43-9061.00	1.B.1.e	Emprendedora	OI	3.33
43-9061.00	1.B.1.f	Convencional	OI	6.66
43-9061.00	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-9061.00	1.B.1.h	Punto culminante del segundo interés	IH	0.00
43-9061.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
43-9071.01	1.B.1.a	Realista	OI	4.33
43-9071.01	1.B.1.b	Investigadora	OI	2.00
43-9071.01	1.B.1.c	Artística	OI	2.00
43-9071.01	1.B.1.d	Social	OI	2.33
43-9071.01	1.B.1.e	Emprendedora	OI	3.33
43-9071.01	1.B.1.f	Convencional	OI	6.33
43-9071.01	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-9071.01	1.B.1.h	Punto culminante del segundo interés	IH	1.00
43-9071.01	1.B.1.i	Punto culminante del tercer interés	IH	0.00
43-9081.00	1.B.1.a	Realista	OI	2.33
43-9081.00	1.B.1.b	Investigadora	OI	3.33
43-9081.00	1.B.1.c	Artística	OI	3.00
43-9081.00	1.B.1.d	Social	OI	3.00
43-9081.00	1.B.1.e	Emprendedora	OI	3.00
43-9081.00	1.B.1.f	Convencional	OI	6.66
43-9081.00	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-9081.00	1.B.1.h	Punto culminante del segundo interés	IH	0.00
43-9081.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
43-9111.00	1.B.1.a	Realista	OI	3.00
43-9111.00	1.B.1.b	Investigadora	OI	3.33
43-9111.00	1.B.1.c	Artística	OI	2.00
43-9111.00	1.B.1.d	Social	OI	2.00
43-9111.00	1.B.1.e	Emprendedora	OI	3.66
43-9111.00	1.B.1.f	Convencional	OI	6.66
43-9111.00	1.B.1.g	Punto culminante del primer interés	IH	6.00
43-9111.00	1.B.1.h	Punto culminante del segundo interés	IH	0.00
43-9111.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
45-1011.01	1.B.1.a	Realista	OI	5.66
45-1011.01	1.B.1.b	Investigadora	OI	3.33
45-1011.01	1.B.1.c	Artística	OI	2.00
45-1011.01	1.B.1.d	Social	OI	3.33
45-1011.01	1.B.1.e	Emprendedora	OI	5.66
45-1011.01	1.B.1.f	Convencional	OI	3.66
45-1011.01	1.B.1.g	Punto culminante del primer interés	IH	5.00
45-1011.01	1.B.1.h	Punto culminante del segundo interés	IH	1.00
45-1011.01	1.B.1.i	Punto culminante del tercer interés	IH	0.00
45-1011.02	1.B.1.a	Realista	OI	6.00
45-1011.02	1.B.1.b	Investigadora	OI	2.66
45-1011.02	1.B.1.c	Artística	OI	2.00
45-1011.02	1.B.1.d	Social	OI	3.00
45-1011.02	1.B.1.e	Emprendedora	OI	6.00
45-1011.02	1.B.1.f	Convencional	OI	3.66
45-1011.02	1.B.1.g	Punto culminante del primer interés	IH	5.00
45-1011.02	1.B.1.h	Punto culminante del segundo interés	IH	1.00
45-1011.02	1.B.1.i	Punto culminante del tercer interés	IH	0.00
45-1011.03	1.B.1.a	Realista	OI	6.00
45-1011.03	1.B.1.b	Investigadora	OI	3.00
45-1011.03	1.B.1.c	Artística	OI	2.33
45-1011.03	1.B.1.d	Social	OI	4.00
45-1011.03	1.B.1.e	Emprendedora	OI	5.00
45-1011.03	1.B.1.f	Convencional	OI	3.00
45-1011.03	1.B.1.g	Punto culminante del primer interés	IH	1.00
45-1011.03	1.B.1.h	Punto culminante del segundo interés	IH	5.00
45-1011.03	1.B.1.i	Punto culminante del tercer interés	IH	4.00
45-1011.04	1.B.1.a	Realista	OI	6.00
45-1011.04	1.B.1.b	Investigadora	OI	2.66
45-1011.04	1.B.1.c	Artística	OI	3.66
45-1011.04	1.B.1.d	Social	OI	3.33
45-1011.04	1.B.1.e	Emprendedora	OI	5.00
45-1011.04	1.B.1.f	Convencional	OI	3.00
45-1011.04	1.B.1.g	Punto culminante del primer interés	IH	1.00
45-1011.04	1.B.1.h	Punto culminante del segundo interés	IH	5.00
45-1011.04	1.B.1.i	Punto culminante del tercer interés	IH	0.00
45-1011.05	1.B.1.a	Realista	OI	6.00
45-1011.05	1.B.1.b	Investigadora	OI	2.33
45-1011.05	1.B.1.c	Artística	OI	2.00
45-1011.05	1.B.1.d	Social	OI	3.33
45-1011.05	1.B.1.e	Emprendedora	OI	4.66
45-1011.05	1.B.1.f	Convencional	OI	3.00
45-1011.05	1.B.1.g	Punto culminante del primer interés	IH	1.00
45-1011.05	1.B.1.h	Punto culminante del segundo interés	IH	5.00
45-1011.05	1.B.1.i	Punto culminante del tercer interés	IH	0.00
45-1011.06	1.B.1.a	Realista	OI	6.33
45-1011.06	1.B.1.b	Investigadora	OI	2.66
45-1011.06	1.B.1.c	Artística	OI	1.66
45-1011.06	1.B.1.d	Social	OI	2.66
45-1011.06	1.B.1.e	Emprendedora	OI	5.66
45-1011.06	1.B.1.f	Convencional	OI	3.66
45-1011.06	1.B.1.g	Punto culminante del primer interés	IH	1.00
45-1011.06	1.B.1.h	Punto culminante del segundo interés	IH	5.00
45-1011.06	1.B.1.i	Punto culminante del tercer interés	IH	0.00
45-2011.00	1.B.1.a	Realista	OI	6.00
45-2011.00	1.B.1.b	Investigadora	OI	5.00
45-2011.00	1.B.1.c	Artística	OI	2.00
45-2011.00	1.B.1.d	Social	OI	2.66
45-2011.00	1.B.1.e	Emprendedora	OI	3.00
45-2011.00	1.B.1.f	Convencional	OI	4.00
45-2011.00	1.B.1.g	Punto culminante del primer interés	IH	1.00
45-2011.00	1.B.1.h	Punto culminante del segundo interés	IH	2.00
45-2011.00	1.B.1.i	Punto culminante del tercer interés	IH	6.00
45-2021.00	1.B.1.a	Realista	OI	5.66
45-2021.00	1.B.1.b	Investigadora	OI	4.66
45-2021.00	1.B.1.c	Artística	OI	2.00
45-2021.00	1.B.1.d	Social	OI	2.33
45-2021.00	1.B.1.e	Emprendedora	OI	3.66
45-2021.00	1.B.1.f	Convencional	OI	3.66
45-2021.00	1.B.1.g	Punto culminante del primer interés	IH	1.00
45-2021.00	1.B.1.h	Punto culminante del segundo interés	IH	2.00
45-2021.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
45-2041.00	1.B.1.a	Realista	OI	5.66
45-2041.00	1.B.1.b	Investigadora	OI	2.33
45-2041.00	1.B.1.c	Artística	OI	1.66
45-2041.00	1.B.1.d	Social	OI	2.00
45-2041.00	1.B.1.e	Emprendedora	OI	3.33
45-2041.00	1.B.1.f	Convencional	OI	5.00
45-2041.00	1.B.1.g	Punto culminante del primer interés	IH	1.00
45-2041.00	1.B.1.h	Punto culminante del segundo interés	IH	6.00
45-2041.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
45-2091.00	1.B.1.a	Realista	OI	6.66
45-2091.00	1.B.1.b	Investigadora	OI	2.33
45-2091.00	1.B.1.c	Artística	OI	1.66
45-2091.00	1.B.1.d	Social	OI	2.00
45-2091.00	1.B.1.e	Emprendedora	OI	3.00
45-2091.00	1.B.1.f	Convencional	OI	3.00
45-2091.00	1.B.1.g	Punto culminante del primer interés	IH	1.00
45-2091.00	1.B.1.h	Punto culminante del segundo interés	IH	0.00
45-2091.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
45-2092.01	1.B.1.a	Realista	OI	6.66
45-2092.01	1.B.1.b	Investigadora	OI	2.66
45-2092.01	1.B.1.c	Artística	OI	2.00
45-2092.01	1.B.1.d	Social	OI	2.33
45-2092.01	1.B.1.e	Emprendedora	OI	2.66
45-2092.01	1.B.1.f	Convencional	OI	2.66
45-2092.01	1.B.1.g	Punto culminante del primer interés	IH	1.00
45-2092.01	1.B.1.h	Punto culminante del segundo interés	IH	0.00
45-2092.01	1.B.1.i	Punto culminante del tercer interés	IH	0.00
45-2092.02	1.B.1.a	Realista	OI	6.66
45-2092.02	1.B.1.b	Investigadora	OI	2.66
45-2092.02	1.B.1.c	Artística	OI	1.66
45-2092.02	1.B.1.d	Social	OI	2.00
45-2092.02	1.B.1.e	Emprendedora	OI	3.33
45-2092.02	1.B.1.f	Convencional	OI	2.33
45-2092.02	1.B.1.g	Punto culminante del primer interés	IH	1.00
45-2092.02	1.B.1.h	Punto culminante del segundo interés	IH	5.00
45-2092.02	1.B.1.i	Punto culminante del tercer interés	IH	0.00
45-2093.00	1.B.1.a	Realista	OI	6.66
45-2093.00	1.B.1.b	Investigadora	OI	3.66
45-2093.00	1.B.1.c	Artística	OI	2.00
45-2093.00	1.B.1.d	Social	OI	2.00
45-2093.00	1.B.1.e	Emprendedora	OI	2.33
45-2093.00	1.B.1.f	Convencional	OI	4.00
