O*NET-SOC Code	Element ID	Element Name (SP)	Scale ID	Data Value
47-2082.00	2.B.3.m	Análisis del control de calidad	LV	1.16
47-2082.00	2.B.4.e	Criterio y toma de decisiones	IM	2.16
47-2082.00	2.B.4.e	Criterio y toma de decisiones	LV	1.83
47-2082.00	2.B.4.g	Análisis de sistemas	IM	1.49
47-2082.00	2.B.4.g	Análisis de sistemas	LV	0.94
47-2082.00	2.B.4.h	Evaluación de sistemas	IM	1.74
47-2082.00	2.B.4.h	Evaluación de sistemas	LV	0.91
47-2082.00	2.B.5.a	Administración del tiempo	IM	1.83
47-2082.00	2.B.5.a	Administración del tiempo	LV	1.50
47-2082.00	2.B.5.b	Administración de recursos financieros	IM	1.00
47-2082.00	2.B.5.b	Administración de recursos financieros	LV	0.00
47-2082.00	2.B.5.c	Administración de recursos materiales	IM	1.50
47-2082.00	2.B.5.c	Administración de recursos materiales	LV	0.33
47-2082.00	2.B.5.d	Administración de los recursos del personal	IM	1.00
47-2082.00	2.B.5.d	Administración de los recursos del personal	LV	0.16
47-2111.00	2.A.1.a	Comprensión de lectura	IM	3.20
47-2111.00	2.A.1.a	Comprensión de lectura	LV	2.80
47-2111.00	2.A.1.b	Audición Participativa	IM	2.00
47-2111.00	2.A.1.b	Audición Participativa	LV	2.00
47-2111.00	2.A.1.c	Escribir	IM	1.80
47-2111.00	2.A.1.c	Escribir	LV	1.60
47-2111.00	2.A.1.d	Hablar	IM	2.20
47-2111.00	2.A.1.d	Hablar	LV	2.20
47-2111.00	2.A.1.e	Matemáticas	IM	3.40
47-2111.00	2.A.1.e	Matemáticas	LV	3.40
47-2111.00	2.A.1.f	Ciencia	IM	3.20
47-2111.00	2.A.1.f	Ciencia	LV	2.60
47-2111.00	2.A.2.a	Razonamiento crítico	IM	3.00
47-2111.00	2.A.2.a	Razonamiento crítico	LV	3.00
47-2111.00	2.A.2.b	Aprendizaje activo	IM	2.40
47-2111.00	2.A.2.b	Aprendizaje activo	LV	2.20
47-2111.00	2.A.2.c	Estrategias para el aprendizaje	IM	2.20
47-2111.00	2.A.2.c	Estrategias para el aprendizaje	LV	2.40
47-2111.00	2.A.2.d	Supervisión	IM	2.20
47-2111.00	2.A.2.d	Supervisión	LV	1.80
47-2111.00	2.B.1.a	Perspicacia social	IM	1.40
47-2111.00	2.B.1.a	Perspicacia social	LV	0.60
47-2111.00	2.B.1.b	Coordinación	IM	2.60
47-2111.00	2.B.1.b	Coordinación	LV	2.40
47-2111.00	2.B.1.c	Persuasión	IM	1.40
47-2111.00	2.B.1.c	Persuasión	LV	0.80
47-2111.00	2.B.1.d	Negociación	IM	1.40
47-2111.00	2.B.1.d	Negociación	LV	1.00
47-2111.00	2.B.1.e	Instruir	IM	3.00
47-2111.00	2.B.1.e	Instruir	LV	3.00
47-2111.00	2.B.1.f	Orientación al servicio	IM	1.40
47-2111.00	2.B.1.f	Orientación al servicio	LV	1.20
47-2111.00	2.B.2.i	Resolver problemas complejos	IM	2.37
47-2111.00	2.B.2.i	Resolver problemas complejos	LV	1.87
47-2111.00	2.B.3.a	Análisis de operaciones	IM	1.80
47-2111.00	2.B.3.a	Análisis de operaciones	LV	1.20
47-2111.00	2.B.3.b	Diseño de tecnología	IM	2.00
47-2111.00	2.B.3.b	Diseño de tecnología	LV	1.60
47-2111.00	2.B.3.c	Selección de equipo	IM	3.60
47-2111.00	2.B.3.c	Selección de equipo	LV	3.60
47-2111.00	2.B.3.d	Instalación	IM	4.00
47-2111.00	2.B.3.d	Instalación	LV	4.00
47-2111.00	2.B.3.e	Programación	IM	1.00
47-2111.00	2.B.3.e	Programación	LV	0.20
47-2111.00	2.B.3.g	Vigilancia de operaciones	IM	2.60
47-2111.00	2.B.3.g	Vigilancia de operaciones	LV	2.20
47-2111.00	2.B.3.h	Operación y control	IM	3.00
47-2111.00	2.B.3.h	Operación y control	LV	2.20
47-2111.00	2.B.3.j	Mantenimiento del equipo	IM	3.60
47-2111.00	2.B.3.j	Mantenimiento del equipo	LV	3.20
47-2111.00	2.B.3.k	Resolver imprevistos	IM	4.00
47-2111.00	2.B.3.k	Resolver imprevistos	LV	3.40
47-2111.00	2.B.3.l	Reparar	IM	4.00
47-2111.00	2.B.3.l	Reparar	LV	3.80
47-2111.00	2.B.3.m	Análisis del control de calidad	IM	3.60
47-2111.00	2.B.3.m	Análisis del control de calidad	LV	3.30
47-2111.00	2.B.4.e	Criterio y toma de decisiones	IM	2.60
47-2111.00	2.B.4.e	Criterio y toma de decisiones	LV	2.20
47-2111.00	2.B.4.g	Análisis de sistemas	IM	1.86
47-2111.00	2.B.4.g	Análisis de sistemas	LV	1.66
47-2111.00	2.B.4.h	Evaluación de sistemas	IM	2.00
47-2111.00	2.B.4.h	Evaluación de sistemas	LV	1.70
47-2111.00	2.B.5.a	Administración del tiempo	IM	2.00
47-2111.00	2.B.5.a	Administración del tiempo	LV	1.40
47-2111.00	2.B.5.b	Administración de recursos financieros	IM	1.40
47-2111.00	2.B.5.b	Administración de recursos financieros	LV	0.60
47-2111.00	2.B.5.c	Administración de recursos materiales	IM	2.00
47-2111.00	2.B.5.c	Administración de recursos materiales	LV	1.20
47-2111.00	2.B.5.d	Administración de los recursos del personal	IM	1.60
47-2111.00	2.B.5.d	Administración de los recursos del personal	LV	1.20
47-2121.00	2.A.1.a	Comprensión de lectura	IM	2.33
47-2121.00	2.A.1.a	Comprensión de lectura	LV	2.16
47-2121.00	2.A.1.b	Audición Participativa	IM	2.16
47-2121.00	2.A.1.b	Audición Participativa	LV	2.00
47-2121.00	2.A.1.c	Escribir	IM	1.83
47-2121.00	2.A.1.c	Escribir	LV	1.50
47-2121.00	2.A.1.d	Hablar	IM	1.83
47-2121.00	2.A.1.d	Hablar	LV	1.16
47-2121.00	2.A.1.e	Matemáticas	IM	3.83
47-2121.00	2.A.1.e	Matemáticas	LV	3.16
47-2121.00	2.A.1.f	Ciencia	IM	1.83
47-2121.00	2.A.1.f	Ciencia	LV	1.16
47-2121.00	2.A.2.a	Razonamiento crítico	IM	1.83
47-2121.00	2.A.2.a	Razonamiento crítico	LV	1.33
47-2121.00	2.A.2.b	Aprendizaje activo	IM	2.16
47-2121.00	2.A.2.b	Aprendizaje activo	LV	1.66
47-2121.00	2.A.2.c	Estrategias para el aprendizaje	IM	1.83
47-2121.00	2.A.2.c	Estrategias para el aprendizaje	LV	1.66
47-2121.00	2.A.2.d	Supervisión	IM	3.00
47-2121.00	2.A.2.d	Supervisión	LV	1.83
47-2121.00	2.B.1.a	Perspicacia social	IM	1.16
47-2121.00	2.B.1.a	Perspicacia social	LV	1.33
47-2121.00	2.B.1.b	Coordinación	IM	2.83
47-2121.00	2.B.1.b	Coordinación	LV	2.66
47-2121.00	2.B.1.c	Persuasión	IM	1.00
47-2121.00	2.B.1.c	Persuasión	LV	0.33
47-2121.00	2.B.1.d	Negociación	IM	1.16
47-2121.00	2.B.1.d	Negociación	LV	0.33
47-2121.00	2.B.1.e	Instruir	IM	1.33
47-2121.00	2.B.1.e	Instruir	LV	1.16
47-2121.00	2.B.1.f	Orientación al servicio	IM	1.16
47-2121.00	2.B.1.f	Orientación al servicio	LV	0.66
47-2121.00	2.B.2.i	Resolver problemas complejos	IM	2.62
47-2121.00	2.B.2.i	Resolver problemas complejos	LV	2.05
47-2121.00	2.B.3.a	Análisis de operaciones	IM	2.83
47-2121.00	2.B.3.a	Análisis de operaciones	LV	2.16
47-2121.00	2.B.3.b	Diseño de tecnología	IM	3.00
47-2121.00	2.B.3.b	Diseño de tecnología	LV	2.50
47-2121.00	2.B.3.c	Selección de equipo	IM	3.66
47-2121.00	2.B.3.c	Selección de equipo	LV	2.50
47-2121.00	2.B.3.d	Instalación	IM	4.83
47-2121.00	2.B.3.d	Instalación	LV	3.16
47-2121.00	2.B.3.e	Programación	IM	1.00
47-2121.00	2.B.3.e	Programación	LV	0.00
47-2121.00	2.B.3.g	Vigilancia de operaciones	IM	2.50
47-2121.00	2.B.3.g	Vigilancia de operaciones	LV	1.33
47-2121.00	2.B.3.h	Operación y control	IM	3.16
47-2121.00	2.B.3.h	Operación y control	LV	2.00
47-2121.00	2.B.3.j	Mantenimiento del equipo	IM	1.50
47-2121.00	2.B.3.j	Mantenimiento del equipo	LV	0.50
47-2121.00	2.B.3.k	Resolver imprevistos	IM	2.16
47-2121.00	2.B.3.k	Resolver imprevistos	LV	1.33
47-2121.00	2.B.3.l	Reparar	IM	2.83
47-2121.00	2.B.3.l	Reparar	LV	2.16
47-2121.00	2.B.3.m	Análisis del control de calidad	IM	2.99
47-2121.00	2.B.3.m	Análisis del control de calidad	LV	1.99
47-2121.00	2.B.4.e	Criterio y toma de decisiones	IM	2.33
47-2121.00	2.B.4.e	Criterio y toma de decisiones	LV	1.83
47-2121.00	2.B.4.g	Análisis de sistemas	IM	1.83
47-2121.00	2.B.4.g	Análisis de sistemas	LV	1.44
47-2121.00	2.B.4.h	Evaluación de sistemas	IM	1.91
47-2121.00	2.B.4.h	Evaluación de sistemas	LV	1.41
47-2121.00	2.B.5.a	Administración del tiempo	IM	2.66
47-2121.00	2.B.5.a	Administración del tiempo	LV	1.83
47-2121.00	2.B.5.b	Administración de recursos financieros	IM	1.16
47-2121.00	2.B.5.b	Administración de recursos financieros	LV	0.50
47-2121.00	2.B.5.c	Administración de recursos materiales	IM	2.50
47-2121.00	2.B.5.c	Administración de recursos materiales	LV	1.50
47-2121.00	2.B.5.d	Administración de los recursos del personal	IM	1.16
47-2121.00	2.B.5.d	Administración de los recursos del personal	LV	0.83
47-2131.00	2.A.1.a	Comprensión de lectura	IM	1.91
47-2131.00	2.A.1.a	Comprensión de lectura	LV	1.50
47-2131.00	2.A.1.b	Audición Participativa	IM	1.91
47-2131.00	2.A.1.b	Audición Participativa	LV	1.75
47-2131.00	2.A.1.c	Escribir	IM	1.25
47-2131.00	2.A.1.c	Escribir	LV	0.83
47-2131.00	2.A.1.d	Hablar	IM	1.41
47-2131.00	2.A.1.d	Hablar	LV	0.91
47-2131.00	2.A.1.e	Matemáticas	IM	2.41
47-2131.00	2.A.1.e	Matemáticas	LV	2.33
47-2131.00	2.A.1.f	Ciencia	IM	1.33
47-2131.00	2.A.1.f	Ciencia	LV	1.08
47-2131.00	2.A.2.a	Razonamiento crítico	IM	1.58
47-2131.00	2.A.2.a	Razonamiento crítico	LV	1.66
47-2131.00	2.A.2.b	Aprendizaje activo	IM	1.50
47-2131.00	2.A.2.b	Aprendizaje activo	LV	1.33
47-2131.00	2.A.2.c	Estrategias para el aprendizaje	IM	1.58
47-2131.00	2.A.2.c	Estrategias para el aprendizaje	LV	1.66
47-2131.00	2.A.2.d	Supervisión	IM	1.83
47-2131.00	2.A.2.d	Supervisión	LV	1.50
47-2131.00	2.B.1.a	Perspicacia social	IM	1.16
47-2131.00	2.B.1.a	Perspicacia social	LV	0.58
47-2131.00	2.B.1.b	Coordinación	IM	2.00
47-2131.00	2.B.1.b	Coordinación	LV	2.16
47-2131.00	2.B.1.c	Persuasión	IM	1.00
47-2131.00	2.B.1.c	Persuasión	LV	0.33
47-2131.00	2.B.1.d	Negociación	IM	1.08
47-2131.00	2.B.1.d	Negociación	LV	0.41
47-2131.00	2.B.1.e	Instruir	IM	1.16
47-2131.00	2.B.1.e	Instruir	LV	0.50
47-2131.00	2.B.1.f	Orientación al servicio	IM	1.16
47-2131.00	2.B.1.f	Orientación al servicio	LV	0.58
47-2131.00	2.B.2.i	Resolver problemas complejos	IM	1.73
47-2131.00	2.B.2.i	Resolver problemas complejos	LV	1.35
47-2131.00	2.B.3.a	Análisis de operaciones	IM	1.58
47-2131.00	2.B.3.a	Análisis de operaciones	LV	1.33
47-2131.00	2.B.3.b	Diseño de tecnología	IM	1.50
47-2131.00	2.B.3.b	Diseño de tecnología	LV	1.33
47-2131.00	2.B.3.c	Selección de equipo	IM	3.00
47-2131.00	2.B.3.c	Selección de equipo	LV	2.41
47-2131.00	2.B.3.d	Instalación	IM	3.25
47-2131.00	2.B.3.d	Instalación	LV	2.00
47-2131.00	2.B.3.e	Programación	IM	1.00
47-2131.00	2.B.3.e	Programación	LV	0.00
47-2131.00	2.B.3.g	Vigilancia de operaciones	IM	1.91
47-2131.00	2.B.3.g	Vigilancia de operaciones	LV	1.25
47-2131.00	2.B.3.h	Operación y control	IM	2.83
47-2131.00	2.B.3.h	Operación y control	LV	2.16
47-2131.00	2.B.3.j	Mantenimiento del equipo	IM	1.83
47-2131.00	2.B.3.j	Mantenimiento del equipo	LV	1.41
47-2131.00	2.B.3.k	Resolver imprevistos	IM	1.50
47-2131.00	2.B.3.k	Resolver imprevistos	LV	1.00
47-2131.00	2.B.3.l	Reparar	IM	1.75
47-2131.00	2.B.3.l	Reparar	LV	1.66
47-2131.00	2.B.3.m	Análisis del control de calidad	IM	1.87
47-2131.00	2.B.3.m	Análisis del control de calidad	LV	1.54
47-2131.00	2.B.4.e	Criterio y toma de decisiones	IM	2.00
47-2131.00	2.B.4.e	Criterio y toma de decisiones	LV	1.41
47-2131.00	2.B.4.g	Análisis de sistemas	IM	1.38
47-2131.00	2.B.4.g	Análisis de sistemas	LV	0.97
47-2131.00	2.B.4.h	Evaluación de sistemas	IM	1.50
47-2131.00	2.B.4.h	Evaluación de sistemas	LV	1.12
47-2131.00	2.B.5.a	Administración del tiempo	IM	1.66
47-2131.00	2.B.5.a	Administración del tiempo	LV	1.33
47-2131.00	2.B.5.b	Administración de recursos financieros	IM	1.16
47-2131.00	2.B.5.b	Administración de recursos financieros	LV	0.66
47-2131.00	2.B.5.c	Administración de recursos materiales	IM	1.58
47-2131.00	2.B.5.c	Administración de recursos materiales	LV	0.75
47-2131.00	2.B.5.d	Administración de los recursos del personal	IM	1.08
47-2131.00	2.B.5.d	Administración de los recursos del personal	LV	0.33
47-2132.00	2.A.1.a	Comprensión de lectura	IM	1.91
47-2132.00	2.A.1.a	Comprensión de lectura	LV	1.50
47-2132.00	2.A.1.b	Audición Participativa	IM	1.91
47-2132.00	2.A.1.b	Audición Participativa	LV	1.75
47-2132.00	2.A.1.c	Escribir	IM	1.25
47-2132.00	2.A.1.c	Escribir	LV	0.83
47-2132.00	2.A.1.d	Hablar	IM	1.41
47-2132.00	2.A.1.d	Hablar	LV	0.91
47-2132.00	2.A.1.e	Matemáticas	IM	2.41
47-2132.00	2.A.1.e	Matemáticas	LV	2.33
47-2132.00	2.A.1.f	Ciencia	IM	1.33
47-2132.00	2.A.1.f	Ciencia	LV	1.08
47-2132.00	2.A.2.a	Razonamiento crítico	IM	1.58
47-2132.00	2.A.2.a	Razonamiento crítico	LV	1.66
47-2132.00	2.A.2.b	Aprendizaje activo	IM	1.50
47-2132.00	2.A.2.b	Aprendizaje activo	LV	1.33
47-2132.00	2.A.2.c	Estrategias para el aprendizaje	IM	1.58
47-2132.00	2.A.2.c	Estrategias para el aprendizaje	LV	1.66
47-2132.00	2.A.2.d	Supervisión	IM	1.83
47-2132.00	2.A.2.d	Supervisión	LV	1.50
47-2132.00	2.B.1.a	Perspicacia social	IM	1.16
47-2132.00	2.B.1.a	Perspicacia social	LV	0.58
47-2132.00	2.B.1.b	Coordinación	IM	2.00
47-2132.00	2.B.1.b	Coordinación	LV	2.16
47-2132.00	2.B.1.c	Persuasión	IM	1.00
47-2132.00	2.B.1.c	Persuasión	LV	0.33
47-2132.00	2.B.1.d	Negociación	IM	1.08
47-2132.00	2.B.1.d	Negociación	LV	0.41
47-2132.00	2.B.1.e	Instruir	IM	1.16
47-2132.00	2.B.1.e	Instruir	LV	0.50
47-2132.00	2.B.1.f	Orientación al servicio	IM	1.16
47-2132.00	2.B.1.f	Orientación al servicio	LV	0.58
47-2132.00	2.B.2.i	Resolver problemas complejos	IM	1.73
47-2132.00	2.B.2.i	Resolver problemas complejos	LV	1.35
47-2132.00	2.B.3.a	Análisis de operaciones	IM	1.58
47-2132.00	2.B.3.a	Análisis de operaciones	LV	1.33
47-2132.00	2.B.3.b	Diseño de tecnología	IM	1.50
47-2132.00	2.B.3.b	Diseño de tecnología	LV	1.33
47-2132.00	2.B.3.c	Selección de equipo	IM	3.00
47-2132.00	2.B.3.c	Selección de equipo	LV	2.41
47-2132.00	2.B.3.d	Instalación	IM	3.25
47-2132.00	2.B.3.d	Instalación	LV	2.00
47-2132.00	2.B.3.e	Programación	IM	1.00
47-2132.00	2.B.3.e	Programación	LV	0.00
47-2132.00	2.B.3.g	Vigilancia de operaciones	IM	1.91
47-2132.00	2.B.3.g	Vigilancia de operaciones	LV	1.25
47-2132.00	2.B.3.h	Operación y control	IM	2.83
47-2132.00	2.B.3.h	Operación y control	LV	2.16
47-2132.00	2.B.3.j	Mantenimiento del equipo	IM	1.83
47-2132.00	2.B.3.j	Mantenimiento del equipo	LV	1.41
47-2132.00	2.B.3.k	Resolver imprevistos	IM	1.50
47-2132.00	2.B.3.k	Resolver imprevistos	LV	1.00
47-2132.00	2.B.3.l	Reparar	IM	1.75
47-2132.00	2.B.3.l	Reparar	LV	1.66
47-2132.00	2.B.3.m	Análisis del control de calidad	IM	1.87
47-2132.00	2.B.3.m	Análisis del control de calidad	LV	1.54
47-2132.00	2.B.4.e	Criterio y toma de decisiones	IM	2.00
47-2132.00	2.B.4.e	Criterio y toma de decisiones	LV	1.41
47-2132.00	2.B.4.g	Análisis de sistemas	IM	1.38
47-2132.00	2.B.4.g	Análisis de sistemas	LV	0.97
47-2132.00	2.B.4.h	Evaluación de sistemas	IM	1.50
47-2132.00	2.B.4.h	Evaluación de sistemas	LV	1.12
47-2132.00	2.B.5.a	Administración del tiempo	IM	1.66
47-2132.00	2.B.5.a	Administración del tiempo	LV	1.33
47-2132.00	2.B.5.b	Administración de recursos financieros	IM	1.16
47-2132.00	2.B.5.b	Administración de recursos financieros	LV	0.66
47-2132.00	2.B.5.c	Administración de recursos materiales	IM	1.58
47-2132.00	2.B.5.c	Administración de recursos materiales	LV	0.75
47-2132.00	2.B.5.d	Administración de los recursos del personal	IM	1.08
47-2132.00	2.B.5.d	Administración de los recursos del personal	LV	0.33
47-2141.00	2.A.1.a	Comprensión de lectura	IM	2.50
47-2141.00	2.A.1.a	Comprensión de lectura	LV	2.00
47-2141.00	2.A.1.b	Audición Participativa	IM	2.33
47-2141.00	2.A.1.b	Audición Participativa	LV	2.00
47-2141.00	2.A.1.c	Escribir	IM	1.16
47-2141.00	2.A.1.c	Escribir	LV	0.83
47-2141.00	2.A.1.d	Hablar	IM	1.33
47-2141.00	2.A.1.d	Hablar	LV	1.00
47-2141.00	2.A.1.e	Matemáticas	IM	2.16
47-2141.00	2.A.1.e	Matemáticas	LV	2.50
47-2141.00	2.A.1.f	Ciencia	IM	1.16
47-2141.00	2.A.1.f	Ciencia	LV	0.83
47-2141.00	2.A.2.a	Razonamiento crítico	IM	1.50
47-2141.00	2.A.2.a	Razonamiento crítico	LV	1.33
47-2141.00	2.A.2.b	Aprendizaje activo	IM	1.33
47-2141.00	2.A.2.b	Aprendizaje activo	LV	1.33
47-2141.00	2.A.2.c	Estrategias para el aprendizaje	IM	1.66
47-2141.00	2.A.2.c	Estrategias para el aprendizaje	LV	1.66
47-2141.00	2.A.2.d	Supervisión	IM	2.16
47-2141.00	2.A.2.d	Supervisión	LV	1.83
47-2141.00	2.B.1.a	Perspicacia social	IM	1.33
47-2141.00	2.B.1.a	Perspicacia social	LV	0.83
47-2141.00	2.B.1.b	Coordinación	IM	2.33
47-2141.00	2.B.1.b	Coordinación	LV	2.16
47-2141.00	2.B.1.c	Persuasión	IM	1.16
47-2141.00	2.B.1.c	Persuasión	LV	0.50
47-2141.00	2.B.1.d	Negociación	IM	1.16
47-2141.00	2.B.1.d	Negociación	LV	0.50
47-2141.00	2.B.1.e	Instruir	IM	1.16
47-2141.00	2.B.1.e	Instruir	LV	0.66
47-2141.00	2.B.1.f	Orientación al servicio	IM	1.33
47-2141.00	2.B.1.f	Orientación al servicio	LV	0.50
47-2141.00	2.B.2.i	Resolver problemas complejos	IM	1.97
47-2141.00	2.B.2.i	Resolver problemas complejos	LV	1.55
47-2141.00	2.B.3.a	Análisis de operaciones	IM	1.83
47-2141.00	2.B.3.a	Análisis de operaciones	LV	1.16
47-2141.00	2.B.3.b	Diseño de tecnología	IM	1.83
47-2141.00	2.B.3.b	Diseño de tecnología	LV	1.33
47-2141.00	2.B.3.c	Selección de equipo	IM	3.33
47-2141.00	2.B.3.c	Selección de equipo	LV	2.33
47-2141.00	2.B.3.d	Instalación	IM	1.66
47-2141.00	2.B.3.d	Instalación	LV	1.50
47-2141.00	2.B.3.e	Programación	IM	1.00
47-2141.00	2.B.3.e	Programación	LV	0.00
47-2141.00	2.B.3.g	Vigilancia de operaciones	IM	1.50
47-2141.00	2.B.3.g	Vigilancia de operaciones	LV	1.00
47-2141.00	2.B.3.h	Operación y control	IM	3.16
47-2141.00	2.B.3.h	Operación y control	LV	2.00
47-2141.00	2.B.3.j	Mantenimiento del equipo	IM	2.16
47-2141.00	2.B.3.j	Mantenimiento del equipo	LV	1.66
47-2141.00	2.B.3.k	Resolver imprevistos	IM	1.66
47-2141.00	2.B.3.k	Resolver imprevistos	LV	1.00
47-2141.00	2.B.3.l	Reparar	IM	1.66
47-2141.00	2.B.3.l	Reparar	LV	1.16
47-2141.00	2.B.3.m	Análisis del control de calidad	IM	2.08
47-2141.00	2.B.3.m	Análisis del control de calidad	LV	1.49
47-2141.00	2.B.4.e	Criterio y toma de decisiones	IM	1.83
47-2141.00	2.B.4.e	Criterio y toma de decisiones	LV	1.66
47-2141.00	2.B.4.g	Análisis de sistemas	IM	1.44
47-2141.00	2.B.4.g	Análisis de sistemas	LV	0.88
47-2141.00	2.B.4.h	Evaluación de sistemas	IM	1.41
47-2141.00	2.B.4.h	Evaluación de sistemas	LV	0.91
47-2141.00	2.B.5.a	Administración del tiempo	IM	1.83
47-2141.00	2.B.5.a	Administración del tiempo	LV	1.33
47-2141.00	2.B.5.b	Administración de recursos financieros	IM	1.66
47-2141.00	2.B.5.b	Administración de recursos financieros	LV	1.33
47-2141.00	2.B.5.c	Administración de recursos materiales	IM	2.00
47-2141.00	2.B.5.c	Administración de recursos materiales	LV	1.33
47-2141.00	2.B.5.d	Administración de los recursos del personal	IM	1.00
47-2141.00	2.B.5.d	Administración de los recursos del personal	LV	0.33
47-2142.00	2.A.1.a	Comprensión de lectura	IM	1.66
47-2142.00	2.A.1.a	Comprensión de lectura	LV	1.66
47-2142.00	2.A.1.b	Audición Participativa	IM	1.50
47-2142.00	2.A.1.b	Audición Participativa	LV	1.33
47-2142.00	2.A.1.c	Escribir	IM	1.16
47-2142.00	2.A.1.c	Escribir	LV	1.16
47-2142.00	2.A.1.d	Hablar	IM	1.16
47-2142.00	2.A.1.d	Hablar	LV	1.00
47-2142.00	2.A.1.e	Matemáticas	IM	2.83
47-2142.00	2.A.1.e	Matemáticas	LV	3.00
47-2142.00	2.A.1.f	Ciencia	IM	1.33
47-2142.00	2.A.1.f	Ciencia	LV	1.00
47-2142.00	2.A.2.a	Razonamiento crítico	IM	1.66
47-2142.00	2.A.2.a	Razonamiento crítico	LV	1.66
47-2142.00	2.A.2.b	Aprendizaje activo	IM	1.33
47-2142.00	2.A.2.b	Aprendizaje activo	LV	1.16
47-2142.00	2.A.2.c	Estrategias para el aprendizaje	IM	1.83
47-2142.00	2.A.2.c	Estrategias para el aprendizaje	LV	1.83
47-2142.00	2.A.2.d	Supervisión	IM	2.33
47-2142.00	2.A.2.d	Supervisión	LV	2.00
47-2142.00	2.B.1.a	Perspicacia social	IM	1.33
47-2142.00	2.B.1.a	Perspicacia social	LV	0.50
47-2142.00	2.B.1.b	Coordinación	IM	2.00
47-2142.00	2.B.1.b	Coordinación	LV	1.66
47-2142.00	2.B.1.c	Persuasión	IM	1.16
47-2142.00	2.B.1.c	Persuasión	LV	0.50
47-2142.00	2.B.1.d	Negociación	IM	1.16
47-2142.00	2.B.1.d	Negociación	LV	0.66
47-2142.00	2.B.1.e	Instruir	IM	1.16
47-2142.00	2.B.1.e	Instruir	LV	0.66
47-2142.00	2.B.1.f	Orientación al servicio	IM	1.16
47-2142.00	2.B.1.f	Orientación al servicio	LV	0.83
47-2142.00	2.B.2.i	Resolver problemas complejos	IM	1.97
47-2142.00	2.B.2.i	Resolver problemas complejos	LV	1.35
47-2142.00	2.B.3.a	Análisis de operaciones	IM	2.00
47-2142.00	2.B.3.a	Análisis de operaciones	LV	1.33
47-2142.00	2.B.3.b	Diseño de tecnología	IM	1.33
47-2142.00	2.B.3.b	Diseño de tecnología	LV	0.83
47-2142.00	2.B.3.c	Selección de equipo	IM	3.16
47-2142.00	2.B.3.c	Selección de equipo	LV	2.33
47-2142.00	2.B.3.d	Instalación	IM	1.16
47-2142.00	2.B.3.d	Instalación	LV	0.66
47-2142.00	2.B.3.e	Programación	IM	1.00
47-2142.00	2.B.3.e	Programación	LV	0.00
47-2142.00	2.B.3.g	Vigilancia de operaciones	IM	1.00
47-2142.00	2.B.3.g	Vigilancia de operaciones	LV	0.50
47-2142.00	2.B.3.h	Operación y control	IM	1.50
47-2142.00	2.B.3.h	Operación y control	LV	0.83
47-2142.00	2.B.3.j	Mantenimiento del equipo	IM	1.50
47-2142.00	2.B.3.j	Mantenimiento del equipo	LV	0.83
47-2142.00	2.B.3.k	Resolver imprevistos	IM	1.16
47-2142.00	2.B.3.k	Resolver imprevistos	LV	0.66
47-2142.00	2.B.3.l	Reparar	IM	1.33
47-2142.00	2.B.3.l	Reparar	LV	0.83
47-2142.00	2.B.3.m	Análisis del control de calidad	IM	2.16
47-2142.00	2.B.3.m	Análisis del control de calidad	LV	1.41
47-2142.00	2.B.4.e	Criterio y toma de decisiones	IM	2.00
47-2142.00	2.B.4.e	Criterio y toma de decisiones	LV	1.50
47-2142.00	2.B.4.g	Análisis de sistemas	IM	1.49
47-2142.00	2.B.4.g	Análisis de sistemas	LV	0.72
47-2142.00	2.B.4.h	Evaluación de sistemas	IM	1.83
47-2142.00	2.B.4.h	Evaluación de sistemas	LV	1.08
47-2142.00	2.B.5.a	Administración del tiempo	IM	2.00
47-2142.00	2.B.5.a	Administración del tiempo	LV	1.33
47-2142.00	2.B.5.b	Administración de recursos financieros	IM	1.16
47-2142.00	2.B.5.b	Administración de recursos financieros	LV	0.83
47-2142.00	2.B.5.c	Administración de recursos materiales	IM	1.50
47-2142.00	2.B.5.c	Administración de recursos materiales	LV	1.00
47-2142.00	2.B.5.d	Administración de los recursos del personal	IM	1.16
47-2142.00	2.B.5.d	Administración de los recursos del personal	LV	0.50
47-2151.00	2.A.1.a	Comprensión de lectura	IM	2.00
47-2151.00	2.A.1.a	Comprensión de lectura	LV	1.80
47-2151.00	2.A.1.b	Audición Participativa	IM	2.40
47-2151.00	2.A.1.b	Audición Participativa	LV	2.20
47-2151.00	2.A.1.c	Escribir	IM	1.80
47-2151.00	2.A.1.c	Escribir	LV	1.40
47-2151.00	2.A.1.d	Hablar	IM	1.40
47-2151.00	2.A.1.d	Hablar	LV	1.40
47-2151.00	2.A.1.e	Matemáticas	IM	2.60
47-2151.00	2.A.1.e	Matemáticas	LV	2.20
47-2151.00	2.A.1.f	Ciencia	IM	1.40
47-2151.00	2.A.1.f	Ciencia	LV	1.00
47-2151.00	2.A.2.a	Razonamiento crítico	IM	1.80
47-2151.00	2.A.2.a	Razonamiento crítico	LV	1.80
47-2151.00	2.A.2.b	Aprendizaje activo	IM	1.60
47-2151.00	2.A.2.b	Aprendizaje activo	LV	1.60
47-2151.00	2.A.2.c	Estrategias para el aprendizaje	IM	1.60
47-2151.00	2.A.2.c	Estrategias para el aprendizaje	LV	1.40
47-2151.00	2.A.2.d	Supervisión	IM	1.80
47-2151.00	2.A.2.d	Supervisión	LV	1.40
